"species.code";"analysis";"rate";"value";"replicate"
"POMA";"surv_random";"germination.rate";0,85;37
"POMA";"surv_random";"seed.survival";0,437856208901102;37
"POMO";"surv_random";"germination.rate";0,91;37
"POMO";"surv_random";"seed.survival";0,490558356667087;37
"PUPA";"surv_random";"germination.rate";0,84;37
"PUPA";"surv_random";"seed.survival";0,563968956176499;37
"SASO";"surv_random";"germination.rate";0,52;37
"SASO";"surv_random";"seed.survival";0,25080344015353;37
"SCLA";"surv_random";"germination.rate";0,69;37
"SCLA";"surv_random";"seed.survival";0,460662113991888;37
"SOAS";"surv_random";"germination.rate";0,6;37
"SOAS";"surv_random";"seed.survival";0,373575404544883;37
"SPRU";"surv_random";"germination.rate";0,44;37
"SPRU";"surv_random";"seed.survival";0,460134261099081;37
"SUSP";"surv_random";"germination.rate";0,61;37
"SUSP";"surv_random";"seed.survival";0,483086744364289;37
"BEMA";"surv_random";"germination.rate";0,38;38
"BEMA";"surv_random";"seed.survival";0,35108268706902;38
"CETE";"surv_random";"germination.rate";0,53;38
"CETE";"surv_random";"seed.survival";0,106637180214144;38
"CHFU";"surv_random";"germination.rate";0,8;38
"CHFU";"surv_random";"seed.survival";0,367802078406497;38
"CHMI";"surv_random";"germination.rate";0,76;38
"CHMI";"surv_random";"seed.survival";0,40689465169998;38
"HOMA";"surv_random";"germination.rate";0,94;38
"HOMA";"surv_random";"seed.survival";0,293581770471943;38
"LEMA";"surv_random";"germination.rate";0,89;38
"LEMA";"surv_random";"seed.survival";0,31481330016324;38
"LYTR";"surv_random";"germination.rate";0,62;38
"LYTR";"surv_random";"seed.survival";0,534710305678908;38
"MEEL";"surv_random";"germination.rate";0,59;38
"MEEL";"surv_random";"seed.survival";0,670544998174806;38
"MESU";"surv_random";"germination.rate";0,77;38
"MESU";"surv_random";"seed.survival";0,611157486418862;38
"PAIN";"surv_random";"germination.rate";0,33;38
"PAIN";"surv_random";"seed.survival";0,63370397684379;38
"PLCO";"surv_random";"germination.rate";0,84;38
"PLCO";"surv_random";"seed.survival";0,572311433935728;38
"POMA";"surv_random";"germination.rate";0,85;38
"POMA";"surv_random";"seed.survival";0,437856208901102;38
"POMO";"surv_random";"germination.rate";0,91;38
"POMO";"surv_random";"seed.survival";0,490558356667087;38
"PUPA";"surv_random";"germination.rate";0,84;38
"PUPA";"surv_random";"seed.survival";0,563968956176499;38
"SASO";"surv_random";"germination.rate";0,52;38
"SASO";"surv_random";"seed.survival";0,25080344015353;38
"SCLA";"surv_random";"germination.rate";0,69;38
"SCLA";"surv_random";"seed.survival";0,460662113991888;38
"SOAS";"surv_random";"germination.rate";0,6;38
"SOAS";"surv_random";"seed.survival";0,373575404544883;38
"SPRU";"surv_random";"germination.rate";0,44;38
"SPRU";"surv_random";"seed.survival";0,460134261099081;38
"SUSP";"surv_random";"germination.rate";0,61;38
"SUSP";"surv_random";"seed.survival";0,483086744364289;38
"BEMA";"surv_random";"germination.rate";0,38;39
"BEMA";"surv_random";"seed.survival";0,35108268706902;39
"CETE";"surv_random";"germination.rate";0,53;39
"CETE";"surv_random";"seed.survival";0,106637180214144;39
"CHFU";"surv_random";"germination.rate";0,8;39
"CHFU";"surv_random";"seed.survival";0,367802078406497;39
"CHMI";"surv_random";"germination.rate";0,76;39
"CHMI";"surv_random";"seed.survival";0,40689465169998;39
"HOMA";"surv_random";"germination.rate";0,94;39
"HOMA";"surv_random";"seed.survival";0,293581770471943;39
"LEMA";"surv_random";"germination.rate";0,89;39
"LEMA";"surv_random";"seed.survival";0,31481330016324;39
"LYTR";"surv_random";"germination.rate";0,62;39
"LYTR";"surv_random";"seed.survival";0,534710305678908;39
"MEEL";"surv_random";"germination.rate";0,59;39
"MEEL";"surv_random";"seed.survival";0,670544998174806;39
"MESU";"surv_random";"germination.rate";0,77;39
"MESU";"surv_random";"seed.survival";0,611157486418862;39
"PAIN";"surv_random";"germination.rate";0,33;39
"PAIN";"surv_random";"seed.survival";0,63370397684379;39
"PLCO";"surv_random";"germination.rate";0,84;39
"PLCO";"surv_random";"seed.survival";0,572311433935728;39
"POMA";"surv_random";"germination.rate";0,85;39
"POMA";"surv_random";"seed.survival";0,437856208901102;39
"POMO";"surv_random";"germination.rate";0,91;39
"POMO";"surv_random";"seed.survival";0,490558356667087;39
"PUPA";"surv_random";"germination.rate";0,84;39
"PUPA";"surv_random";"seed.survival";0,563968956176499;39
"SASO";"surv_random";"germination.rate";0,52;39
"SASO";"surv_random";"seed.survival";0,25080344015353;39
"SCLA";"surv_random";"germination.rate";0,69;39
"SCLA";"surv_random";"seed.survival";0,460662113991888;39
"SOAS";"surv_random";"germination.rate";0,6;39
"SOAS";"surv_random";"seed.survival";0,373575404544883;39
"SPRU";"surv_random";"germination.rate";0,44;39
"SPRU";"surv_random";"seed.survival";0,460134261099081;39
"SUSP";"surv_random";"germination.rate";0,61;39
"SUSP";"surv_random";"seed.survival";0,483086744364289;39
"BEMA";"surv_random";"germination.rate";0,38;40
"BEMA";"surv_random";"seed.survival";0,35108268706902;40
"CETE";"surv_random";"germination.rate";0,53;40
"CETE";"surv_random";"seed.survival";0,106637180214144;40
"CHFU";"surv_random";"germination.rate";0,8;40
"CHFU";"surv_random";"seed.survival";0,367802078406497;40
"CHMI";"surv_random";"germination.rate";0,76;40
"CHMI";"surv_random";"seed.survival";0,40689465169998;40
"HOMA";"surv_random";"germination.rate";0,94;40
"HOMA";"surv_random";"seed.survival";0,293581770471943;40
"LEMA";"surv_random";"germination.rate";0,89;40
"LEMA";"surv_random";"seed.survival";0,31481330016324;40
"LYTR";"surv_random";"germination.rate";0,62;40
"LYTR";"surv_random";"seed.survival";0,534710305678908;40
"MEEL";"surv_random";"germination.rate";0,59;40
"MEEL";"surv_random";"seed.survival";0,670544998174806;40
"MESU";"surv_random";"germination.rate";0,77;40
"MESU";"surv_random";"seed.survival";0,611157486418862;40
"PAIN";"surv_random";"germination.rate";0,33;40
"PAIN";"surv_random";"seed.survival";0,63370397684379;40
"PLCO";"surv_random";"germination.rate";0,84;40
"PLCO";"surv_random";"seed.survival";0,572311433935728;40
"POMA";"surv_random";"germination.rate";0,85;40
"POMA";"surv_random";"seed.survival";0,437856208901102;40
"POMO";"surv_random";"germination.rate";0,91;40
"POMO";"surv_random";"seed.survival";0,490558356667087;40
"PUPA";"surv_random";"germination.rate";0,84;40
"PUPA";"surv_random";"seed.survival";0,563968956176499;40
"SASO";"surv_random";"germination.rate";0,52;40
"SASO";"surv_random";"seed.survival";0,25080344015353;40
"SCLA";"surv_random";"germination.rate";0,69;40
"SCLA";"surv_random";"seed.survival";0,460662113991888;40
"SOAS";"surv_random";"germination.rate";0,6;40
"SOAS";"surv_random";"seed.survival";0,373575404544883;40
"SPRU";"surv_random";"germination.rate";0,44;40
"SPRU";"surv_random";"seed.survival";0,460134261099081;40
"SUSP";"surv_random";"germination.rate";0,61;40
"SUSP";"surv_random";"seed.survival";0,483086744364289;40
"BEMA";"surv_random";"germination.rate";0,38;41
"BEMA";"surv_random";"seed.survival";0,35108268706902;41
"CETE";"surv_random";"germination.rate";0,53;41
"CETE";"surv_random";"seed.survival";0,106637180214144;41
"CHFU";"surv_random";"germination.rate";0,8;41
"CHFU";"surv_random";"seed.survival";0,367802078406497;41
"CHMI";"surv_random";"germination.rate";0,76;41
"CHMI";"surv_random";"seed.survival";0,40689465169998;41
"HOMA";"surv_random";"germination.rate";0,94;41
"HOMA";"surv_random";"seed.survival";0,293581770471943;41
"LEMA";"surv_random";"germination.rate";0,89;41
"LEMA";"surv_random";"seed.survival";0,31481330016324;41
"LYTR";"surv_random";"germination.rate";0,62;41
"LYTR";"surv_random";"seed.survival";0,534710305678908;41
"MEEL";"surv_random";"germination.rate";0,59;41
"MEEL";"surv_random";"seed.survival";0,670544998174806;41
"MESU";"surv_random";"germination.rate";0,77;41
"MESU";"surv_random";"seed.survival";0,611157486418862;41
"PAIN";"surv_random";"germination.rate";0,33;41
"PAIN";"surv_random";"seed.survival";0,63370397684379;41
"PLCO";"surv_random";"germination.rate";0,84;41
"PLCO";"surv_random";"seed.survival";0,572311433935728;41
"POMA";"surv_random";"germination.rate";0,85;41
"POMA";"surv_random";"seed.survival";0,437856208901102;41
"POMO";"surv_random";"germination.rate";0,91;41
"POMO";"surv_random";"seed.survival";0,490558356667087;41
"PUPA";"surv_random";"germination.rate";0,84;41
"PUPA";"surv_random";"seed.survival";0,563968956176499;41
"SASO";"surv_random";"germination.rate";0,52;41
"SASO";"surv_random";"seed.survival";0,25080344015353;41
"SCLA";"surv_random";"germination.rate";0,69;41
"SCLA";"surv_random";"seed.survival";0,460662113991888;41
"SOAS";"surv_random";"germination.rate";0,6;41
"SOAS";"surv_random";"seed.survival";0,373575404544883;41
"SPRU";"surv_random";"germination.rate";0,44;41
"SPRU";"surv_random";"seed.survival";0,460134261099081;41
"SUSP";"surv_random";"germination.rate";0,61;41
"SUSP";"surv_random";"seed.survival";0,483086744364289;41
"BEMA";"surv_random";"germination.rate";0,38;42
"BEMA";"surv_random";"seed.survival";0,35108268706902;42
"CETE";"surv_random";"germination.rate";0,53;42
"CETE";"surv_random";"seed.survival";0,106637180214144;42
"CHFU";"surv_random";"germination.rate";0,8;42
"CHFU";"surv_random";"seed.survival";0,367802078406497;42
"CHMI";"surv_random";"germination.rate";0,76;42
"CHMI";"surv_random";"seed.survival";0,40689465169998;42
"HOMA";"surv_random";"germination.rate";0,94;42
"HOMA";"surv_random";"seed.survival";0,293581770471943;42
"LEMA";"surv_random";"germination.rate";0,89;42
"LEMA";"surv_random";"seed.survival";0,31481330016324;42
"LYTR";"surv_random";"germination.rate";0,62;42
"LYTR";"surv_random";"seed.survival";0,534710305678908;42
"MEEL";"surv_random";"germination.rate";0,59;42
"MEEL";"surv_random";"seed.survival";0,670544998174806;42
"MESU";"surv_random";"germination.rate";0,77;42
"MESU";"surv_random";"seed.survival";0,611157486418862;42
"PAIN";"surv_random";"germination.rate";0,33;42
"PAIN";"surv_random";"seed.survival";0,63370397684379;42
"PLCO";"surv_random";"germination.rate";0,84;42
"PLCO";"surv_random";"seed.survival";0,572311433935728;42
"POMA";"surv_random";"germination.rate";0,85;42
"POMA";"surv_random";"seed.survival";0,437856208901102;42
"POMO";"surv_random";"germination.rate";0,91;42
"POMO";"surv_random";"seed.survival";0,490558356667087;42
"PUPA";"surv_random";"germination.rate";0,84;42
"PUPA";"surv_random";"seed.survival";0,563968956176499;42
"SASO";"surv_random";"germination.rate";0,52;42
"SASO";"surv_random";"seed.survival";0,25080344015353;42
"SCLA";"surv_random";"germination.rate";0,69;42
"SCLA";"surv_random";"seed.survival";0,460662113991888;42
"SOAS";"surv_random";"germination.rate";0,6;42
"SOAS";"surv_random";"seed.survival";0,373575404544883;42
"SPRU";"surv_random";"germination.rate";0,44;42
"SPRU";"surv_random";"seed.survival";0,460134261099081;42
"SUSP";"surv_random";"germination.rate";0,61;42
"SUSP";"surv_random";"seed.survival";0,483086744364289;42
"BEMA";"surv_random";"germination.rate";0,38;43
"BEMA";"surv_random";"seed.survival";0,35108268706902;43
"CETE";"surv_random";"germination.rate";0,53;43
"CETE";"surv_random";"seed.survival";0,106637180214144;43
"CHFU";"surv_random";"germination.rate";0,8;43
"CHFU";"surv_random";"seed.survival";0,367802078406497;43
"CHMI";"surv_random";"germination.rate";0,76;43
"CHMI";"surv_random";"seed.survival";0,40689465169998;43
"HOMA";"surv_random";"germination.rate";0,94;43
"HOMA";"surv_random";"seed.survival";0,293581770471943;43
"LEMA";"surv_random";"germination.rate";0,89;43
"LEMA";"surv_random";"seed.survival";0,31481330016324;43
"LYTR";"surv_random";"germination.rate";0,62;43
"LYTR";"surv_random";"seed.survival";0,534710305678908;43
"MEEL";"surv_random";"germination.rate";0,59;43
"MEEL";"surv_random";"seed.survival";0,670544998174806;43
"MESU";"surv_random";"germination.rate";0,77;43
"MESU";"surv_random";"seed.survival";0,611157486418862;43
"PAIN";"surv_random";"germination.rate";0,33;43
"PAIN";"surv_random";"seed.survival";0,63370397684379;43
"PLCO";"surv_random";"germination.rate";0,84;43
"PLCO";"surv_random";"seed.survival";0,572311433935728;43
"POMA";"surv_random";"germination.rate";0,85;43
"POMA";"surv_random";"seed.survival";0,437856208901102;43
"POMO";"surv_random";"germination.rate";0,91;43
"POMO";"surv_random";"seed.survival";0,490558356667087;43
"PUPA";"surv_random";"germination.rate";0,84;43
"PUPA";"surv_random";"seed.survival";0,563968956176499;43
"SASO";"surv_random";"germination.rate";0,52;43
"SASO";"surv_random";"seed.survival";0,25080344015353;43
"SCLA";"surv_random";"germination.rate";0,69;43
"SCLA";"surv_random";"seed.survival";0,460662113991888;43
"SOAS";"surv_random";"germination.rate";0,6;43
"SOAS";"surv_random";"seed.survival";0,373575404544883;43
"SPRU";"surv_random";"germination.rate";0,44;43
"SPRU";"surv_random";"seed.survival";0,460134261099081;43
"SUSP";"surv_random";"germination.rate";0,61;43
"SUSP";"surv_random";"seed.survival";0,483086744364289;43
"BEMA";"surv_random";"germination.rate";0,38;44
"BEMA";"surv_random";"seed.survival";0,35108268706902;44
"CETE";"surv_random";"germination.rate";0,53;44
"CETE";"surv_random";"seed.survival";0,106637180214144;44
"CHFU";"surv_random";"germination.rate";0,8;44
"CHFU";"surv_random";"seed.survival";0,367802078406497;44
"CHMI";"surv_random";"germination.rate";0,76;44
"CHMI";"surv_random";"seed.survival";0,40689465169998;44
"HOMA";"surv_random";"germination.rate";0,94;44
"HOMA";"surv_random";"seed.survival";0,293581770471943;44
"LEMA";"surv_random";"germination.rate";0,89;44
"LEMA";"surv_random";"seed.survival";0,31481330016324;44
"LYTR";"surv_random";"germination.rate";0,62;44
"LYTR";"surv_random";"seed.survival";0,534710305678908;44
"MEEL";"surv_random";"germination.rate";0,59;44
"MEEL";"surv_random";"seed.survival";0,670544998174806;44
"MESU";"surv_random";"germination.rate";0,77;44
"MESU";"surv_random";"seed.survival";0,611157486418862;44
"PAIN";"surv_random";"germination.rate";0,33;44
"PAIN";"surv_random";"seed.survival";0,63370397684379;44
"PLCO";"surv_random";"germination.rate";0,84;44
"PLCO";"surv_random";"seed.survival";0,572311433935728;44
"POMA";"surv_random";"germination.rate";0,85;44
"POMA";"surv_random";"seed.survival";0,437856208901102;44
"POMO";"surv_random";"germination.rate";0,91;44
"POMO";"surv_random";"seed.survival";0,490558356667087;44
"PUPA";"surv_random";"germination.rate";0,84;44
"PUPA";"surv_random";"seed.survival";0,563968956176499;44
"SASO";"surv_random";"germination.rate";0,52;44
"SASO";"surv_random";"seed.survival";0,25080344015353;44
"SCLA";"surv_random";"germination.rate";0,69;44
"SCLA";"surv_random";"seed.survival";0,460662113991888;44
"SOAS";"surv_random";"germination.rate";0,6;44
"SOAS";"surv_random";"seed.survival";0,373575404544883;44
"SPRU";"surv_random";"germination.rate";0,44;44
"SPRU";"surv_random";"seed.survival";0,460134261099081;44
"SUSP";"surv_random";"germination.rate";0,61;44
"SUSP";"surv_random";"seed.survival";0,483086744364289;44
"BEMA";"surv_random";"germination.rate";0,38;45
"BEMA";"surv_random";"seed.survival";0,35108268706902;45
"CETE";"surv_random";"germination.rate";0,53;45
"CETE";"surv_random";"seed.survival";0,106637180214144;45
"CHFU";"surv_random";"germination.rate";0,8;45
"CHFU";"surv_random";"seed.survival";0,367802078406497;45
"CHMI";"surv_random";"germination.rate";0,76;45
"CHMI";"surv_random";"seed.survival";0,40689465169998;45
"HOMA";"surv_random";"germination.rate";0,94;45
"HOMA";"surv_random";"seed.survival";0,293581770471943;45
"LEMA";"surv_random";"germination.rate";0,89;45
"LEMA";"surv_random";"seed.survival";0,31481330016324;45
"LYTR";"surv_random";"germination.rate";0,62;45
"LYTR";"surv_random";"seed.survival";0,534710305678908;45
"MEEL";"surv_random";"germination.rate";0,59;45
"MEEL";"surv_random";"seed.survival";0,670544998174806;45
"MESU";"surv_random";"germination.rate";0,77;45
"MESU";"surv_random";"seed.survival";0,611157486418862;45
"PAIN";"surv_random";"germination.rate";0,33;45
"PAIN";"surv_random";"seed.survival";0,63370397684379;45
"PLCO";"surv_random";"germination.rate";0,84;45
"PLCO";"surv_random";"seed.survival";0,572311433935728;45
"POMA";"surv_random";"germination.rate";0,85;45
"POMA";"surv_random";"seed.survival";0,437856208901102;45
"POMO";"surv_random";"germination.rate";0,91;45
"POMO";"surv_random";"seed.survival";0,490558356667087;45
"PUPA";"surv_random";"germination.rate";0,84;45
"PUPA";"surv_random";"seed.survival";0,563968956176499;45
"SASO";"surv_random";"germination.rate";0,52;45
"SASO";"surv_random";"seed.survival";0,25080344015353;45
"SCLA";"surv_random";"germination.rate";0,69;45
"SCLA";"surv_random";"seed.survival";0,460662113991888;45
"SOAS";"surv_random";"germination.rate";0,6;45
"SOAS";"surv_random";"seed.survival";0,373575404544883;45
"SPRU";"surv_random";"germination.rate";0,44;45
"SPRU";"surv_random";"seed.survival";0,460134261099081;45
"SUSP";"surv_random";"germination.rate";0,61;45
"SUSP";"surv_random";"seed.survival";0,483086744364289;45
"BEMA";"surv_random";"germination.rate";0,38;46
"BEMA";"surv_random";"seed.survival";0,35108268706902;46
"CETE";"surv_random";"germination.rate";0,53;46
"CETE";"surv_random";"seed.survival";0,106637180214144;46
"CHFU";"surv_random";"germination.rate";0,8;46
"CHFU";"surv_random";"seed.survival";0,367802078406497;46
"CHMI";"surv_random";"germination.rate";0,76;46
"CHMI";"surv_random";"seed.survival";0,40689465169998;46
"HOMA";"surv_random";"germination.rate";0,94;46
"HOMA";"surv_random";"seed.survival";0,293581770471943;46
"LEMA";"surv_random";"germination.rate";0,89;46
